,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
1268,1268,ECON, 101,Gardner,0209,M,11:15 - 12:05,31,1900-01-01 11:15:00,1900-01-01 12:05:00
820,820,COMM, 142,Gardner,0209,MWF,12:20 - 13:10,24,1900-01-01 12:20:00,1900-01-01 13:10:00
1332,1332,ECON, 410,Gardner,0209,M,13:25 - 14:15,34,1900-01-01 13:25:00,1900-01-01 14:15:00
1273,1273,ECON, 101,Gardner,0209,M,14:30 - 15:20,30,1900-01-01 14:30:00,1900-01-01 15:20:00
1275,1275,ECON, 101,Gardner,0209,M,15:35 - 16:25,29,1900-01-01 15:35:00,1900-01-01 16:25:00
1277,1277,ECON, 101,Gardner,0209,M,16:40 - 17:30,27,1900-01-01 16:40:00,1900-01-01 17:30:00
4156,4156,ECON, 700,Gardner,0210,MTuWThF,09:00 - 12:15,27,1900-01-01 09:00:00,1900-01-01 12:15:00
3185,3185,SOCI, 468,Gardner,0210,MWF,10:10 - 11:00,45,1900-01-01 10:10:00,1900-01-01 11:00:00
3183,3183,SOCI, 444,Gardner,0210,MWF,11:15 - 12:05,45,1900-01-01 11:15:00,1900-01-01 12:05:00
4157,4157,ECON, 700,Gardner,0210,MTuWThF,13:15 - 14:15,27,1900-01-01 13:15:00,1900-01-01 14:15:00
1339,1339,ECON, 410,Gardner,0210,M,14:30 - 15:20,33,1900-01-01 14:30:00,1900-01-01 15:20:00
2596,2596,POLI, 281,Gardner,0307,MWF,09:05 - 09:55,32,1900-01-01 09:05:00,1900-01-01 09:55:00
1186,1186,ENGL, 146,Gardner,0307,MWF,11:15 - 12:05,36,1900-01-01 11:15:00,1900-01-01 12:05:00
1190,1190,ENGL, 148,Gardner,0307,MWF,12:20 - 13:10,34,1900-01-01 12:20:00,1900-01-01 13:10:00
1333,1333,ECON, 410,Gardner,0307,M,14:30 - 15:20,35,1900-01-01 14:30:00,1900-01-01 15:20:00
1340,1340,ECON, 410,Gardner,0308,M,08:00 - 08:50,38,1900-01-01 08:00:00,1900-01-01 08:50:00
1597,1597,GEOG, 392,Gardner,0308,MWF,09:05 - 09:55,33,1900-01-01 09:05:00,1900-01-01 09:55:00
1312,1312,ECON, 380,Gardner,0308,MWF,10:10 - 11:00,40,1900-01-01 10:10:00,1900-01-01 11:00:00
3148,3148,MNGT, 380,Gardner,0308,MWF,10:10 - 11:00,5,1900-01-01 10:10:00,1900-01-01 11:00:00
1311,1311,ECON, 345,Gardner,0308,MWF,11:15 - 12:05,40,1900-01-01 11:15:00,1900-01-01 12:05:00
3147,3147,MNGT, 345,Gardner,0308,MWF,11:15 - 12:05,5,1900-01-01 11:15:00,1900-01-01 12:05:00
1346,1346,ECON, 415,Gardner,0308,MWF,13:25 - 14:15,40,1900-01-01 13:25:00,1900-01-01 14:15:00
1927,1927,HIST, 373,Gardner,0309,MWF,10:10 - 11:00,43,1900-01-01 10:10:00,1900-01-01 11:00:00
2769,2769,PWAD, 373,Gardner,0309,MWF,10:10 - 11:00,6,1900-01-01 10:10:00,1900-01-01 11:00:00
3149,3149,MNGT, 410,Gardner,0309,MWF,11:15 - 12:05,22,1900-01-01 11:15:00,1900-01-01 12:05:00
3177,3177,SOCI, 410,Gardner,0309,MWF,11:15 - 12:05,24,1900-01-01 11:15:00,1900-01-01 12:05:00
2885,2885,FREN, 101,Genome Sciences Buil,1370,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
2889,2889,FREN, 101,Genome Sciences Buil,1370,MWF,11:15 - 12:05,18,1900-01-01 11:15:00,1900-01-01 12:05:00
2944,2944,ITAL, 300,Genome Sciences Buil,1370,MWF,12:20 - 13:10,21,1900-01-01 12:20:00,1900-01-01 13:10:00
2445,2445,PLCY,  55,Genome Sciences Buil,1370,MW,14:30 - 15:45,23,1900-01-01 14:30:00,1900-01-01 15:45:00
2892,2892,FREN, 102,Genome Sciences Buil,1373,MWF,11:15 - 12:05,17,1900-01-01 11:15:00,1900-01-01 12:05:00
3014,3014,SPAN, 105,Genome Sciences Buil,1373,MWF,12:20 - 13:10,18,1900-01-01 12:20:00,1900-01-01 13:10:00
3017,3017,SPAN, 105,Genome Sciences Buil,1373,MWF,13:25 - 14:15,19,1900-01-01 13:25:00,1900-01-01 14:15:00
869,869,COMM, 702,Genome Sciences Buil,1373,M,14:30 - 17:20,10,1900-01-01 14:30:00,1900-01-01 17:20:00
547,547,BIOL, 454,Genome Sciences Buil,1374,MWF,09:05 - 09:55,30,1900-01-01 09:05:00,1900-01-01 09:55:00
545,545,BIOL, 446,Genome Sciences Buil,1374,MWF,10:10 - 11:00,29,1900-01-01 10:10:00,1900-01-01 11:00:00
2719,2719,PSYC, 601,Genome Sciences Buil,1374,MWF,11:15 - 12:05,32,1900-01-01 11:15:00,1900-01-01 12:05:00
199,199,ANTH, 294,Genome Sciences Buil,1374,MWF,12:20 - 13:10,31,1900-01-01 12:20:00,1900-01-01 13:10:00
469,469,BIOL, 202,Genome Sciences Buil,1374,M,13:25 - 14:15,30,1900-01-01 13:25:00,1900-01-01 14:15:00
470,470,BIOL, 202,Genome Sciences Buil,1374,M,14:30 - 15:20,30,1900-01-01 14:30:00,1900-01-01 15:20:00
471,471,BIOL, 202,Genome Sciences Buil,1374,M,15:35 - 16:25,29,1900-01-01 15:35:00,1900-01-01 16:25:00
475,475,BIOL, 202,Genome Sciences Buil,1374,M,16:40 - 17:30,30,1900-01-01 16:40:00,1900-01-01 17:30:00
476,476,BIOL, 202,Genome Sciences Buil,1374,M,17:45 - 18:35,28,1900-01-01 17:45:00,1900-01-01 18:35:00
481,481,BIOL, 202H,Genome Sciences Buil,1378,MWF,10:10 - 11:00,29,1900-01-01 10:10:00,1900-01-01 11:00:00
3040,3040,SPAN, 203,Genome Sciences Buil,1378,MWF,11:15 - 12:05,21,1900-01-01 11:15:00,1900-01-01 12:05:00
531,531,BIOL, 395H,Genome Sciences Buil,1378,M,14:30 - 16:00,8,1900-01-01 14:30:00,1900-01-01 16:00:00
903,903,COMP, 411,Genome Sciences Buil,G010,MW,09:05 - 10:20,71,1900-01-01 09:05:00,1900-01-01 10:20:00
3181,3181,SOCI, 426,Genome Sciences Buil,G010,MWF,11:15 - 12:05,48,1900-01-01 11:15:00,1900-01-01 12:05:00
2799,2799,JWST, 106,Genome Sciences Buil,G010,MW,12:20 - 13:10,9,1900-01-01 12:20:00,1900-01-01 13:10:00
2824,2824,RELI, 106,Genome Sciences Buil,G010,MW,12:20 - 13:10,40,1900-01-01 12:20:00,1900-01-01 13:10:00
3162,3162,SOCI, 124,Genome Sciences Buil,G010,MWF,13:25 - 14:15,42,1900-01-01 13:25:00,1900-01-01 14:15:00
3241,3241,WGST, 124,Genome Sciences Buil,G010,MWF,13:25 - 14:15,5,1900-01-01 13:25:00,1900-01-01 14:15:00
3169,3169,SOCI, 172,Genome Sciences Buil,G010,MWF,15:35 - 16:25,45,1900-01-01 15:35:00,1900-01-01 16:25:00
588,588,CHEM, 101,Genome Sciences Buil,G100,MWF,09:05 - 09:55,421,1900-01-01 09:05:00,1900-01-01 09:55:00
2450,2450,PLCY, 110,Genome Sciences Buil,G100,MW,10:10 - 11:00,109,1900-01-01 10:10:00,1900-01-01 11:00:00
2451,2451,PLCY, 110,Genome Sciences Buil,G100,MW,10:10 - 11:00,91,1900-01-01 10:10:00,1900-01-01 11:00:00
1707,1707,GSLL, 212,Genome Sciences Buil,G100,MW,11:15 - 12:05,117,1900-01-01 11:15:00,1900-01-01 12:05:00
902,902,COMP, 410,Genome Sciences Buil,G100,MW,13:25 - 14:40,294,1900-01-01 13:25:00,1900-01-01 14:40:00
415,415,BIOL, 101,Genome Sciences Buil,G100,MW,15:35 - 16:50,304,1900-01-01 15:35:00,1900-01-01 16:50:00
590,590,CHEM, 101,Genome Sciences Buil,G200,MWF,08:00 - 08:50,193,1900-01-01 08:00:00,1900-01-01 08:50:00
466,466,BIOL, 202,Genome Sciences Buil,G200,MWF,09:05 - 09:55,227,1900-01-01 09:05:00,1900-01-01 09:55:00
446,446,BIOL, 201,Genome Sciences Buil,G200,MWF,10:10 - 11:00,206,1900-01-01 10:10:00,1900-01-01 11:00:00
492,492,BIOL, 252,Genome Sciences Buil,G200,MWF,11:15 - 12:05,129,1900-01-01 11:15:00,1900-01-01 12:05:00
493,493,BIOL, 252,Genome Sciences Buil,G200,MWF,11:15 - 12:05,122,1900-01-01 11:15:00,1900-01-01 12:05:00
465,465,BIOL, 202,Genome Sciences Buil,G200,MWF,12:20 - 13:10,224,1900-01-01 12:20:00,1900-01-01 13:10:00
447,447,BIOL, 201,Genome Sciences Buil,G200,MWF,13:25 - 14:15,191,1900-01-01 13:25:00,1900-01-01 14:15:00
912,912,COMP, 435,Genome Sciences Buil,G200,MW,15:35 - 16:50,215,1900-01-01 15:35:00,1900-01-01 16:50:00
29,29,SWAH, 401,Global Center,1005,MWF,09:05 - 09:55,22,1900-01-01 09:05:00,1900-01-01 09:55:00
31,31,SWAH, 403,Global Center,1005,MWF,10:10 - 11:00,26,1900-01-01 10:10:00,1900-01-01 11:00:00
1430,1430,ENEC, 370,Global Center,1005,MWF,11:15 - 12:05,45,1900-01-01 11:15:00,1900-01-01 12:05:00
1893,1893,HIST, 266,Global Center,1005,MWF,12:20 - 13:10,36,1900-01-01 12:20:00,1900-01-01 13:10:00
2749,2749,PWAD, 266,Global Center,1005,MWF,12:20 - 13:10,7,1900-01-01 12:20:00,1900-01-01 13:10:00
849,849,COMM, 372,Global Center,1009,MWF,12:20 - 13:10,22,1900-01-01 12:20:00,1900-01-01 13:10:00
2354,2354,PHYS, 115,Global Center,1015,MWF,09:05 - 09:55,216,1900-01-01 09:05:00,1900-01-01 09:55:00
1573,1573,GEOG, 210,Global Center,1015,MW,10:10 - 11:00,9,1900-01-01 10:10:00,1900-01-01 11:00:00
1659,1659,GLBL, 210,Global Center,1015,MW,10:10 - 11:00,123,1900-01-01 10:10:00,1900-01-01 11:00:00
1863,1863,HIST, 210,Global Center,1015,MW,10:10 - 11:00,10,1900-01-01 10:10:00,1900-01-01 11:00:00
2566,2566,POLI, 210,Global Center,1015,MW,10:10 - 11:00,8,1900-01-01 10:10:00,1900-01-01 11:00:00
1393,1393,ENEC, 201,Global Center,1015,MWF,11:15 - 12:05,202,1900-01-01 11:15:00,1900-01-01 12:05:00
325,325,ASIA, 180,Global Center,1015,MW,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
2850,2850,RELI, 180,Global Center,1015,MW,12:20 - 13:10,149,1900-01-01 12:20:00,1900-01-01 13:10:00
786,786,COMM, 113,Global Center,1015,M,13:25 - 14:40,179,1900-01-01 13:25:00,1900-01-01 14:40:00
1891,1891,HIST, 254,Global Center,3024,MWF,13:25 - 14:15,25,1900-01-01 13:25:00,1900-01-01 14:15:00
2747,2747,PWAD, 254,Global Center,3024,MWF,13:25 - 14:15,3,1900-01-01 13:25:00,1900-01-01 14:15:00
2465,2465,PLCY, 330,Global Center,3024,M,14:25 - 16:50,9,1900-01-01 14:25:00,1900-01-01 16:50:00
2761,2761,PWAD, 330,Global Center,3024,M,14:25 - 16:50,9,1900-01-01 14:25:00,1900-01-01 16:50:00
1658,1658,GLBL, 181,Global Center,3024,M,17:00 - 18:00,14,1900-01-01 17:00:00,1900-01-01 18:00:00
3288,3288,GRAD, 810,Global Center,3033,MW,11:15 - 12:05,9,1900-01-01 11:15:00,1900-01-01 12:05:00
3889,3889,GNET, 747,Global Center,3033,MTh,14:00 - 15:30,5,1900-01-01 14:00:00,1900-01-01 15:30:00
1408,1408,ENEC, 201H,Global Center,3033,M,15:35 - 16:25,10,1900-01-01 15:35:00,1900-01-01 16:25:00
814,814,COMM, 140,Graham Memorial,0035,M,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
98,98,ANTH,  66H,Graham Memorial,0035,MWF,11:15 - 12:05,24,1900-01-01 11:15:00,1900-01-01 12:05:00
2939,2939,ITAL, 203,Graham Memorial,0038,MWF,10:10 - 11:00,16,1900-01-01 10:10:00,1900-01-01 11:00:00
2943,2943,ITAL, 204,Graham Memorial,0038,MWF,11:15 - 12:05,7,1900-01-01 11:15:00,1900-01-01 12:05:00
3012,3012,SPAN, 105,Graham Memorial,0038,MWF,12:20 - 13:10,20,1900-01-01 12:20:00,1900-01-01 13:10:00
3015,3015,SPAN, 105,Graham Memorial,0038,MWF,13:25 - 14:15,20,1900-01-01 13:25:00,1900-01-01 14:15:00
2620,2620,POLI, 490H,Graham Memorial,0038,MW,15:35 - 16:50,21,1900-01-01 15:35:00,1900-01-01 16:50:00
2919,2919,FREN, 300,Graham Memorial,0210,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
2914,2914,FREN, 204,Graham Memorial,0210,MWF,13:25 - 14:15,17,1900-01-01 13:25:00,1900-01-01 14:15:00
2467,2467,PLCY, 340H,Graham Memorial,0210,MW,15:35 - 16:50,25,1900-01-01 15:35:00,1900-01-01 16:50:00
2884,2884,FREN, 101,Graham Memorial,0212,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
2905,2905,FREN, 203,Graham Memorial,0212,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
2912,2912,FREN, 204,Graham Memorial,0212,MWF,11:15 - 12:05,9,1900-01-01 11:15:00,1900-01-01 12:05:00
2913,2913,FREN, 204,Graham Memorial,0212,MWF,12:20 - 13:10,14,1900-01-01 12:20:00,1900-01-01 13:10:00
2433,2433,PLAN, 761,Graham Memorial,0212,MW,14:30 - 15:45,10,1900-01-01 14:30:00,1900-01-01 15:45:00
1394,1394,ENEC, 201,Graham Memorial,0212,M,16:40 - 17:30,14,1900-01-01 16:40:00,1900-01-01 17:30:00
2285,2285,PHIL, 210H,Graham Memorial,0213,MW,11:15 - 12:30,23,1900-01-01 11:15:00,1900-01-01 12:30:00
3062,3062,SPAN, 203,Graham Memorial,0213,MWF,13:25 - 14:15,17,1900-01-01 13:25:00,1900-01-01 14:15:00
1995,1995,LING, 101,Graham Memorial,0213,MWF,14:30 - 15:20,22,1900-01-01 14:30:00,1900-01-01 15:20:00
1974,1974,HNRS, 354,Graham Memorial,0213,MW,15:35 - 16:50,19,1900-01-01 15:35:00,1900-01-01 16:50:00
757,757,CLAS, 121,Greenlaw,0101,MWF,09:05 - 09:55,92,1900-01-01 09:05:00,1900-01-01 09:55:00
1465,1465,EXSS, 181,Greenlaw,0101,MWF,10:10 - 11:00,98,1900-01-01 10:10:00,1900-01-01 11:00:00
1636,1636,GEOL, 103,Greenlaw,0101,MWF,11:15 - 12:05,44,1900-01-01 11:15:00,1900-01-01 12:05:00
2017,2017,MASC, 101,Greenlaw,0101,MWF,11:15 - 12:05,44,1900-01-01 11:15:00,1900-01-01 12:05:00
2480,2480,PLCY, 698,Greenlaw,0101,MWF,12:20 - 13:10,66,1900-01-01 12:20:00,1900-01-01 13:10:00
1942,1942,HIST, 561,Greenlaw,0101,MWF,13:25 - 14:15,88,1900-01-01 13:25:00,1900-01-01 14:15:00
3216,3216,STOR, 455,Greenlaw,0101,MWF,14:30 - 15:20,87,1900-01-01 14:30:00,1900-01-01 15:20:00
3002,3002,SPAN, 105,Greenlaw,0103,MWF,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
1122,1122,ENGL, 105I,Greenlaw,0103,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
1118,1118,ENGL, 105I,Greenlaw,0103,MWF,11:15 - 12:05,19,1900-01-01 11:15:00,1900-01-01 12:05:00
1066,1066,ENGL, 105,Greenlaw,0103,MWF,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
1045,1045,ENGL, 105,Greenlaw,0103,MWF,13:25 - 14:15,19,1900-01-01 13:25:00,1900-01-01 14:15:00
1403,1403,ENEC, 201,Greenlaw,0103,M,14:30 - 15:20,17,1900-01-01 14:30:00,1900-01-01 15:20:00
1166,1166,ENGL, 131,Greenlaw,0103,MW,15:35 - 16:50,17,1900-01-01 15:35:00,1900-01-01 16:50:00
1062,1062,ENGL, 105,Greenlaw,0104,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
1079,1079,ENGL, 105,Greenlaw,0104,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1123,1123,ENGL, 105I,Greenlaw,0104,MWF,10:10 - 11:00,18,1900-01-01 10:10:00,1900-01-01 11:00:00
1108,1108,ENGL, 105,Greenlaw,0104,MWF,11:15 - 12:05,19,1900-01-01 11:15:00,1900-01-01 12:05:00
1205,1205,ENGL, 224H,Greenlaw,0104,MWF,13:25 - 14:15,13,1900-01-01 13:25:00,1900-01-01 14:15:00
1116,1116,ENGL, 105I,Greenlaw,0104,MWF,14:30 - 15:20,19,1900-01-01 14:30:00,1900-01-01 15:20:00
1063,1063,ENGL, 105,Greenlaw,0106,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
1124,1124,ENGL, 105I,Greenlaw,0106,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
1044,1044,ENGL, 105,Greenlaw,0106,MWF,11:15 - 12:05,18,1900-01-01 11:15:00,1900-01-01 12:05:00
1077,1077,ENGL, 105,Greenlaw,0106,MWF,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
1047,1047,ENGL, 105,Greenlaw,0106,MWF,14:30 - 15:20,19,1900-01-01 14:30:00,1900-01-01 15:20:00
1163,1163,ENGL, 130,Greenlaw,0106,MW,16:40 - 17:55,19,1900-01-01 16:40:00,1900-01-01 17:55:00
1080,1080,ENGL, 105,Greenlaw,0107,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
1134,1134,ENGL, 105I,Greenlaw,0107,MWF,11:15 - 12:05,19,1900-01-01 11:15:00,1900-01-01 12:05:00
1132,1132,ENGL, 105I,Greenlaw,0107,MWF,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
1129,1129,ENGL, 105I,Greenlaw,0107,MWF,13:25 - 14:15,16,1900-01-01 13:25:00,1900-01-01 14:15:00
1046,1046,ENGL, 105,Greenlaw,0107,MWF,14:30 - 15:20,18,1900-01-01 14:30:00,1900-01-01 15:20:00
1405,1405,ENEC, 201,Greenlaw,0107,M,15:35 - 16:25,17,1900-01-01 15:35:00,1900-01-01 16:25:00
1919,1919,HIST, 312,Greenlaw,0222,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
2760,2760,PWAD, 312,Greenlaw,0222,MWF,09:05 - 09:55,5,1900-01-01 09:05:00,1900-01-01 09:55:00
1202,1202,ENGL, 219,Greenlaw,0222,MWF,10:10 - 11:00,27,1900-01-01 10:10:00,1900-01-01 11:00:00
1157,1157,ENGL, 128,Greenlaw,0222,MWF,11:15 - 12:05,29,1900-01-01 11:15:00,1900-01-01 12:05:00
1203,1203,ENGL, 220,Greenlaw,0222,MWF,12:20 - 13:10,32,1900-01-01 12:20:00,1900-01-01 13:10:00
1151,1151,ENGL, 123,Greenlaw,0222,MWF,13:25 - 14:15,34,1900-01-01 13:25:00,1900-01-01 14:15:00
1152,1152,ENGL, 123,Greenlaw,0222,MWF,14:30 - 15:20,30,1900-01-01 14:30:00,1900-01-01 15:20:00
1172,1172,ENGL, 133H,Greenlaw,0222,MW,15:35 - 16:50,16,1900-01-01 15:35:00,1900-01-01 16:50:00
1083,1083,ENGL, 105,Greenlaw,0301,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1184,1184,ENGL, 146,Greenlaw,0301,MWF,10:10 - 11:00,34,1900-01-01 10:10:00,1900-01-01 11:00:00
3036,3036,SPAN, 203,Greenlaw,0301,MWF,11:15 - 12:05,19,1900-01-01 11:15:00,1900-01-01 12:05:00
1100,1100,ENGL, 105,Greenlaw,0301,MWF,12:20 - 13:10,19,1900-01-01 12:20:00,1900-01-01 13:10:00
1712,1712,GSLL, 246,Greenlaw,0301,MWF,13:25 - 14:15,28,1900-01-01 13:25:00,1900-01-01 14:15:00
1137,1137,ENGL, 117,Greenlaw,0301,MWF,14:30 - 15:20,20,1900-01-01 14:30:00,1900-01-01 15:20:00
1067,1067,ENGL, 105,Greenlaw,0301,MWF,15:35 - 16:25,19,1900-01-01 15:35:00,1900-01-01 16:25:00
2287,2287,PHIL, 230,Greenlaw,0302,MWF,09:05 - 09:55,40,1900-01-01 09:05:00,1900-01-01 09:55:00
813,813,COMM, 140,Greenlaw,0302,MWF,10:10 - 11:00,31,1900-01-01 10:10:00,1900-01-01 11:00:00
3037,3037,SPAN, 203,Greenlaw,0302,MWF,11:15 - 12:05,20,1900-01-01 11:15:00,1900-01-01 12:05:00
2295,2295,PHIL, 280,Greenlaw,0302,MWF,13:25 - 14:15,34,1900-01-01 13:25:00,1900-01-01 14:15:00
1159,1159,ENGL, 129,Greenlaw,0302,MWF,14:30 - 15:20,35,1900-01-01 14:30:00,1900-01-01 15:20:00
1178,1178,ENGL, 141,Greenlaw,0304,MWF,09:05 - 09:55,34,1900-01-01 09:05:00,1900-01-01 09:55:00
1215,1215,ENGL, 230,Greenlaw,0304,MWF,10:10 - 11:00,33,1900-01-01 10:10:00,1900-01-01 11:00:00
1241,1241,ENGL, 389,Greenlaw,0304,MWF,11:15 - 12:05,35,1900-01-01 11:15:00,1900-01-01 12:05:00
1160,1160,ENGL, 129,Greenlaw,0304,MWF,13:25 - 14:15,33,1900-01-01 13:25:00,1900-01-01 14:15:00
1139,1139,ENGL, 120,Greenlaw,0305,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1010,1010,CMPL, 374,Greenlaw,0305,MWF,10:10 - 11:00,10,1900-01-01 10:10:00,1900-01-01 11:00:00
3273,3273,WGST, 373,Greenlaw,0305,MWF,10:10 - 11:00,9,1900-01-01 10:10:00,1900-01-01 11:00:00
1230,1230,ENGL, 288,Greenlaw,0305,MWF,11:15 - 12:05,16,1900-01-01 11:15:00,1900-01-01 12:05:00
1087,1087,ENGL, 105,Greenlaw,0305,MWF,13:25 - 14:15,19,1900-01-01 13:25:00,1900-01-01 14:15:00
1154,1154,ENGL, 124,Greenlaw,0305,MWF,14:30 - 15:20,35,1900-01-01 14:30:00,1900-01-01 15:20:00
1133,1133,ENGL, 105I,Greenlaw,0316,MWF,12:20 - 13:10,18,1900-01-01 12:20:00,1900-01-01 13:10:00
1048,1048,ENGL, 105,Greenlaw,0316,MWF,14:30 - 15:20,19,1900-01-01 14:30:00,1900-01-01 15:20:00
1061,1061,ENGL, 105,Greenlaw,0317,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
40,40,AMST,  60,Greenlaw,0317,MWF,09:05 - 09:55,23,1900-01-01 09:05:00,1900-01-01 09:55:00
1240,1240,ENGL, 385,Greenlaw,0317,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
1113,1113,ENGL, 105,Greenlaw,0317,MWF,11:15 - 12:05,18,1900-01-01 11:15:00,1900-01-01 12:05:00
1049,1049,ENGL, 105,Greenlaw,0317,MWF,14:30 - 15:20,20,1900-01-01 14:30:00,1900-01-01 15:20:00
1232,1232,ENGL, 307,Greenlaw,0317,MW,17:45 - 19:00,18,1900-01-01 17:45:00,1900-01-01 19:00:00
1082,1082,ENGL, 105,Greenlaw,0318,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1099,1099,ENGL, 105,Greenlaw,0318,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
1078,1078,ENGL, 105,Greenlaw,0318,MWF,12:20 - 13:10,18,1900-01-01 12:20:00,1900-01-01 13:10:00
1147,1147,ENGL, 121,Greenlaw,0318,MWF,13:25 - 14:15,22,1900-01-01 13:25:00,1900-01-01 14:15:00
1138,1138,ENGL, 120,Greenlaw,0318,MWF,14:30 - 15:20,18,1900-01-01 14:30:00,1900-01-01 15:20:00
82,82,AMST, 890,Greenlaw,0318,M,15:35 - 18:35,14,1900-01-01 15:35:00,1900-01-01 18:35:00
1084,1084,ENGL, 105,Greenlaw,0319,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1020,1020,ENGL,  69,Greenlaw,0319,MWF,10:10 - 11:00,24,1900-01-01 10:10:00,1900-01-01 11:00:00
2940,2940,ITAL, 203,Greenlaw,0319,MWF,11:15 - 12:05,18,1900-01-01 11:15:00,1900-01-01 12:05:00
1259,1259,ENGL, 864,Greenlaw,0319,M,14:00 - 16:50,6,1900-01-01 14:00:00,1900-01-01 16:50:00
1162,1162,ENGL, 130,Greenlaw,526B,MW,15:35 - 16:50,19,1900-01-01 15:35:00,1900-01-01 16:50:00
1249,1249,ENGL, 693H,Greenlaw,526B,MW,17:45 - 19:00,12,1900-01-01 17:45:00,1900-01-01 19:00:00
634,634,CHEM, 102,Hamilton Hall,0100,MWF,09:05 - 09:55,303,1900-01-01 09:05:00,1900-01-01 09:55:00
2497,2497,POLI, 100,Hamilton Hall,0100,MW,10:10 - 11:00,228,1900-01-01 10:10:00,1900-01-01 11:00:00
2533,2533,POLI, 150,Hamilton Hall,0100,MW,11:15 - 12:05,212,1900-01-01 11:15:00,1900-01-01 12:05:00
2729,2729,PWAD, 150,Hamilton Hall,0100,MW,11:15 - 12:05,15,1900-01-01 11:15:00,1900-01-01 12:05:00
2322,2322,ASTR, 101,Hamilton Hall,0100,MWF,12:20 - 13:10,232,1900-01-01 12:20:00,1900-01-01 13:10:00
2323,2323,ASTR, 101,Hamilton Hall,0100,MWF,13:25 - 14:15,128,1900-01-01 13:25:00,1900-01-01 14:15:00
397,397,JAPN, 401,Hamilton Hall,0150,MWF,10:10 - 11:00,22,1900-01-01 10:10:00,1900-01-01 11:00:00
2436,2436,PLAN, 765,Hamilton Hall,0150,MW,12:45 - 14:00,6,1900-01-01 12:45:00,1900-01-01 14:00:00
380,380,HNUR, 220,Hamilton Hall,0150,M,14:30 - 15:20,12,1900-01-01 14:30:00,1900-01-01 15:20:00
1149,1149,ENGL, 122H,Hamilton Hall,0351,MWF,10:10 - 11:00,12,1900-01-01 10:10:00,1900-01-01 11:00:00
408,408,PRSN, 101,Hamilton Hall,0420,MWF,10:10 - 11:00,16,1900-01-01 10:10:00,1900-01-01 11:00:00
2633,2633,POLI, 780,Hamilton Hall,0423,M,13:25 - 15:25,15,1900-01-01 13:25:00,1900-01-01 15:25:00
220,220,ANTH, 448,Hamilton Hall,0452,MWF,11:15 - 12:05,24,1900-01-01 11:15:00,1900-01-01 12:05:00
2496,2496,POLI,  89,Hamilton Hall,0452,M,12:20 - 15:20,22,1900-01-01 12:20:00,1900-01-01 15:20:00
1939,1939,HIST, 437,Hamilton Hall,0452,MW,15:35 - 16:50,27,1900-01-01 15:35:00,1900-01-01 16:50:00
2015,2015,LTAM, 697,Hamilton Hall,0517,MW,13:00 - 14:15,3,1900-01-01 13:00:00,1900-01-01 14:15:00
1965,1965,HIST, 901,Hamilton Hall,0517,M,14:30 - 17:00,13,1900-01-01 14:30:00,1900-01-01 17:00:00
2966,2966,PORT, 310,Hamilton Hall,0523,MWF,12:20 - 13:10,7,1900-01-01 12:20:00,1900-01-01 13:10:00
570,570,BMME, 302,Hamilton Hall,0570,MWF,10:10 - 11:00,14,1900-01-01 10:10:00,1900-01-01 11:00:00
1936,1936,HIST, 398,Hamilton Hall,0570,MW,11:15 - 12:30,14,1900-01-01 11:15:00,1900-01-01 12:30:00
