,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
2928,2928,ITAL, 101,Alumni,0203,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
99,99,ANTH,  89,Alumni,0203,MWF,10:10 - 11:00,22,1900-01-01 10:25:00,1900-01-01 11:15:00
2890,2890,FREN, 101,Alumni,0203,MWF,11:15 - 12:05,15,1900-01-01 11:45:00,1900-01-01 12:35:00
117,117,ANTH, 101,Alumni,0203,W,12:20 - 13:10,13,1900-01-01 13:05:00,1900-01-01 13:55:00
118,118,ANTH, 101,Alumni,0203,W,13:25 - 14:15,14,1900-01-01 14:25:00,1900-01-01 15:15:00
119,119,ANTH, 101,Alumni,0203,W,14:30 - 15:20,15,1900-01-01 15:45:00,1900-01-01 16:35:00
195,195,ANTH, 280,Alumni,0203,W,16:40 - 17:30,18,1900-01-01 17:05:00,1900-01-01 17:55:00
2758,2758,PWAD, 280,Alumni,0203,W,16:40 - 17:30,1,1900-01-01 18:25:00,1900-01-01 19:15:00
196,196,ANTH, 280,Alumni,0203,W,17:45 - 18:35,15,1900-01-01 19:45:00,1900-01-01 20:35:00
2759,2759,PWAD, 280,Alumni,0203,W,17:45 - 18:35,2,1900-01-01 21:05:00,1900-01-01 21:55:00
191,191,ANTH, 280,Alumni,0205,W,08:00 - 08:55,16,1900-01-01 08:00:00,1900-01-01 08:55:00
2754,2754,PWAD, 280,Alumni,0205,W,08:00 - 08:55,3,1900-01-01 09:25:00,1900-01-01 10:20:00
126,126,ANTH, 102,Alumni,0205,W,09:05 - 09:55,14,1900-01-01 10:50:00,1900-01-01 11:40:00
192,192,ANTH, 280,Alumni,0205,W,10:10 - 11:00,14,1900-01-01 12:10:00,1900-01-01 13:00:00
2755,2755,PWAD, 280,Alumni,0205,W,10:10 - 11:00,2,1900-01-01 13:30:00,1900-01-01 14:20:00
97,97,ANTH,  62,Alumni,0205,MWF,11:15 - 12:05,23,1900-01-01 14:50:00,1900-01-01 15:40:00
211,211,ANTH, 406,Alumni,0205,MWF,12:20 - 13:10,15,1900-01-01 16:10:00,1900-01-01 17:00:00
193,193,ANTH, 280,Alumni,0205,W,14:30 - 15:20,18,1900-01-01 17:30:00,1900-01-01 18:20:00
2756,2756,PWAD, 280,Alumni,0205,W,14:30 - 15:20,2,1900-01-01 18:50:00,1900-01-01 19:40:00
178,178,ANTH, 238,Alumni,0205,W,15:35 - 16:25,23,1900-01-01 20:10:00,1900-01-01 21:00:00
179,179,ANTH, 238,Alumni,0205,W,16:40 - 17:30,5,1900-01-01 21:30:00,1900-01-01 22:20:00
1416,1416,ENEC, 238,Alumni,0205,W,16:40 - 17:30,2,1900-01-01 22:50:00,1900-01-01 23:40:00
224,224,ANTH, 490,Alumni,0205,MW,17:45 - 19:00,11,1900-01-02 00:10:00,1900-01-02 01:25:00
2437,2437,PLAN, 769,Alumni,0207,MW,09:05 - 10:20,18,1900-01-01 09:05:00,1900-01-01 10:20:00
2637,2637,POLI, 787,Alumni,0207,W,12:20 - 13:10,15,1900-01-01 12:20:00,1900-01-01 13:10:00
938,938,DRAM, 115,Alumni,0207,MWF,13:25 - 14:15,35,1900-01-01 13:40:00,1900-01-01 14:30:00
222,222,ANTH, 490,Alumni,0207,MW,14:30 - 15:45,18,1900-01-01 15:00:00,1900-01-01 16:15:00
2444,2444,PLAN, 823,Alumni,0207,W,16:00 - 18:30,20,1900-01-01 16:45:00,1900-01-01 19:15:00
114,114,ANTH, 101,Alumni,0308,W,09:05 - 09:55,14,1900-01-01 09:05:00,1900-01-01 09:55:00
115,115,ANTH, 101,Alumni,0308,W,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
116,116,ANTH, 101,Alumni,0308,W,11:15 - 12:05,16,1900-01-01 11:45:00,1900-01-01 12:35:00
3598,3598,EDUC, 230,Alumni,0308,W,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
125,125,ANTH, 102,Alumni,0308,W,13:25 - 14:15,18,1900-01-01 14:25:00,1900-01-01 15:15:00
177,177,ANTH, 238,Alumni,0308,W,14:30 - 15:20,18,1900-01-01 15:45:00,1900-01-01 16:35:00
214,214,ANTH, 414,Alumni,0404,MWF,12:20 - 13:10,13,1900-01-01 12:20:00,1900-01-01 13:10:00
215,215,ANTH, 414L,Alumni,0404,MWF,13:25 - 14:15,13,1900-01-01 13:40:00,1900-01-01 14:30:00
296,296,ARTS, 798,Art Laboratory,0120,W,18:00 - 20:45,6,1900-01-01 18:00:00,1900-01-01 20:45:00
297,297,ARTS, 798,Art Laboratory,0120,W,18:00 - 20:45,5,1900-01-01 21:15:00,1900-01-02 00:00:00
268,268,ARTS, 103,Art Laboratory,0121,MW,08:00 - 10:45,15,1900-01-01 08:00:00,1900-01-01 10:45:00
282,282,ARTS, 233,Art Laboratory,0121,MW,11:15 - 14:00,14,1900-01-01 11:15:00,1900-01-01 14:00:00
284,284,ARTS, 243,Art Laboratory,0121,MW,14:30 - 17:15,14,1900-01-01 14:30:00,1900-01-01 17:15:00
850,850,COMM, 390,Bingham,0002,W,19:00 - 22:00,10,1900-01-01 19:00:00,1900-01-01 22:00:00
2590,2590,POLI, 271,Bingham,0101,MWF,11:15 - 12:05,29,1900-01-01 11:15:00,1900-01-01 12:05:00
1734,1734,HIST, 108,Bingham,0103,MW,09:05 - 09:55,108,1900-01-01 09:05:00,1900-01-01 09:55:00
1841,1841,HIST, 158,Bingham,0103,MWF,10:10 - 11:00,46,1900-01-01 10:25:00,1900-01-01 11:15:00
1765,1765,HIST, 127,Bingham,0103,MWF,11:15 - 12:05,107,1900-01-01 11:45:00,1900-01-01 12:35:00
1911,1911,HIST, 289,Bingham,0103,MW,12:20 - 13:10,106,1900-01-01 13:05:00,1900-01-01 13:55:00
1447,1447,EURO, 159,Bingham,0103,MW,14:30 - 15:20,7,1900-01-01 14:30:00,1900-01-01 15:20:00
1845,1845,HIST, 159,Bingham,0103,MW,14:30 - 15:20,40,1900-01-01 15:50:00,1900-01-01 16:40:00
2708,2708,PSYC, 501,Bingham,0108,MWF,12:20 - 13:10,32,1900-01-01 12:20:00,1900-01-01 13:10:00
855,855,COMM, 464,Bingham,0203,MW,12:20 - 13:35,12,1900-01-01 12:20:00,1900-01-01 13:35:00
821,821,COMM, 160,Bingham,0203,MW,14:00 - 15:15,18,1900-01-01 14:05:00,1900-01-01 15:20:00
391,391,JAPN, 203,Bingham,0208,MTuWTh,14:30 - 15:20,10,1900-01-01 14:30:00,1900-01-01 15:20:00
1377,1377,ECON, 698,Bingham,0208,W,15:35 - 18:05,5,1900-01-01 15:50:00,1900-01-01 18:20:00
2315,2315,PHIL, 698,Bingham,0208,W,15:35 - 18:05,15,1900-01-01 18:50:00,1900-01-01 21:20:00
2623,2623,POLI, 698,Bingham,0208,W,15:35 - 18:05,5,1900-01-01 21:50:00,1900-01-02 00:20:00
3111,3111,SPAN, 328,Bingham,0217,MWF,09:05 - 09:55,22,1900-01-01 09:05:00,1900-01-01 09:55:00
3112,3112,SPAN, 328,Bingham,0217,MWF,10:10 - 11:00,22,1900-01-01 10:25:00,1900-01-01 11:15:00
2896,2896,FREN, 105,Bingham,0217,MWF,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
2908,2908,FREN, 203,Bingham,0217,MWF,12:20 - 13:10,16,1900-01-01 13:05:00,1900-01-01 13:55:00
2910,2910,FREN, 203,Bingham,0217,MWF,13:25 - 14:15,15,1900-01-01 14:25:00,1900-01-01 15:15:00
784,784,COMM,  89,Bingham,0217,MW,17:45 - 19:00,24,1900-01-01 17:45:00,1900-01-01 19:00:00
839,839,COMM, 318,Bingham,0301,MWF,09:05 - 09:55,23,1900-01-01 09:05:00,1900-01-01 09:55:00
3109,3109,SPAN, 325,Bingham,0301,MWF,10:10 - 11:00,13,1900-01-01 10:25:00,1900-01-01 11:15:00
2935,2935,ITAL, 102,Bingham,0301,MWF,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
1938,1938,HIST, 429,Bingham,0301,MWF,13:25 - 14:15,23,1900-01-01 13:25:00,1900-01-01 14:15:00
1422,1422,ENEC, 304,Bingham,0301,MW,15:35 - 16:50,15,1900-01-01 15:35:00,1900-01-01 16:50:00
12,12,AAAD, 286,Bingham,0301,MW,17:45 - 19:00,31,1900-01-01 17:45:00,1900-01-01 19:00:00
1221,1221,ENGL, 266H,Bingham,0309,MWF,09:05 - 09:55,16,1900-01-01 09:05:00,1900-01-01 09:55:00
1097,1097,ENGL, 105,Bingham,0309,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
1111,1111,ENGL, 105,Bingham,0309,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
1065,1065,ENGL, 105,Bingham,0309,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
1085,1085,ENGL, 105,Bingham,0317,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
2929,2929,ITAL, 101,Bingham,0317,MWF,10:10 - 11:00,18,1900-01-01 10:25:00,1900-01-01 11:15:00
1851,1851,HIST, 161,Bingham,0317,MWF,11:15 - 12:05,40,1900-01-01 11:45:00,1900-01-01 12:35:00
3863,3863,SPHS, 748,Bondurant Hall,4074,W,13:00 - 16:00,18,1900-01-01 13:00:00,1900-01-01 16:00:00
3869,3869,SPHS, 776,Bondurant Hall,G030,W,14:00 - 15:00,27,1900-01-01 14:00:00,1900-01-01 15:00:00
3867,3867,SPHS, 765,Bondurant Hall,G074,W,15:30 - 18:15,27,1900-01-01 15:30:00,1900-01-01 18:15:00
2268,2268,PHIL, 155H,Caldwell,0103,MWF,11:15 - 12:05,24,1900-01-01 11:15:00,1900-01-01 12:05:00
2270,2270,PHIL, 160,Caldwell,0103,MWF,12:20 - 13:10,34,1900-01-01 12:35:00,1900-01-01 13:25:00
2279,2279,PHIL, 163,Caldwell,0103,MWF,13:25 - 14:15,29,1900-01-01 13:55:00,1900-01-01 14:45:00
2283,2283,PHIL, 185H,Caldwell,0103,MW,15:35 - 16:50,21,1900-01-01 15:35:00,1900-01-01 16:50:00
2264,2264,PHIL, 143,Caldwell,0103,MW,17:45 - 19:00,27,1900-01-01 17:45:00,1900-01-01 19:00:00
2266,2266,PHIL, 154,Caldwell,0105,MWF,10:10 - 11:00,41,1900-01-01 10:10:00,1900-01-01 11:00:00
2645,2645,NSCI, 222,Caldwell,0105,MWF,12:20 - 13:10,59,1900-01-01 12:20:00,1900-01-01 13:10:00
1858,1858,HIST, 206,Caldwell,0105,MW,13:25 - 14:15,39,1900-01-01 13:40:00,1900-01-01 14:30:00
2739,2739,PWAD, 206,Caldwell,0105,MW,13:25 - 14:15,27,1900-01-01 15:00:00,1900-01-01 15:50:00
2938,2938,ITAL, 203,Caldwell,0208,MWF,09:05 - 09:55,17,1900-01-01 09:05:00,1900-01-01 09:55:00
2904,2904,FREN, 203,Caldwell,0208,MWF,10:10 - 11:00,18,1900-01-01 10:25:00,1900-01-01 11:15:00
2922,2922,FREN, 372,Caldwell,0208,MWF,11:15 - 12:05,7,1900-01-01 11:45:00,1900-01-01 12:35:00
2907,2907,FREN, 203,Caldwell,0208,MWF,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
2900,2900,FREN, 105,Caldwell,0208,MWF,13:25 - 14:15,17,1900-01-01 14:25:00,1900-01-01 15:15:00
1402,1402,ENEC, 201,Caldwell,0208,W,14:30 - 15:20,16,1900-01-01 15:45:00,1900-01-01 16:35:00
2309,2309,PHIL, 397,Caldwell,0208,MW,15:35 - 16:50,15,1900-01-01 17:05:00,1900-01-01 18:20:00
1946,1946,HIST, 585,Caldwell,0208,W,17:00 - 17:50,14,1900-01-01 18:50:00,1900-01-01 19:40:00
2005,2005,LING, 455,Caldwell,0213,MW,10:10 - 11:25,3,1900-01-01 10:10:00,1900-01-01 11:25:00
2312,2312,PHIL, 455,Caldwell,0213,MW,10:10 - 11:25,15,1900-01-01 11:55:00,1900-01-01 13:10:00
2319,2319,PHIL, 990,Caldwell,0213,W,13:00 - 15:30,7,1900-01-01 13:40:00,1900-01-01 16:10:00
2013,2013,LING, 712,Caldwell,0213,W,16:00 - 18:30,4,1900-01-01 16:40:00,1900-01-01 19:10:00
2316,2316,PHIL, 745,Caldwell,0213,W,16:00 - 18:30,10,1900-01-01 19:40:00,1900-01-01 22:10:00
3668,3668,EDUC, 731,Carolina Ctr Educ Ex,C105,WSa,17:00 - 20:00,11,1900-01-01 17:00:00,1900-01-01 20:00:00
3672,3672,EDUC, 742,Carolina Ctr Educ Ex,C105,WSa,17:00 - 20:00,11,1900-01-01 20:30:00,1900-01-01 23:30:00
3674,3674,EDUC, 750,Carolina Ctr Educ Ex,C105,WSa,17:00 - 20:00,10,1900-01-02 00:00:00,1900-01-02 03:00:00
2803,2803,JWST, 211,Carolina Hall,0104,MWF,10:10 - 11:00,4,1900-01-01 10:10:00,1900-01-01 11:00:00
2860,2860,RELI, 211,Carolina Hall,0104,MWF,10:10 - 11:00,21,1900-01-01 11:30:00,1900-01-01 12:20:00
3586,3586,EDUC, 101,Carolina Hall,0104,MW,11:15 - 12:05,24,1900-01-01 12:50:00,1900-01-01 13:40:00
3587,3587,EDUC, 101,Carolina Hall,0104,MW,12:20 - 13:10,26,1900-01-01 14:10:00,1900-01-01 15:00:00
2781,2781,JWST, 100,Carolina Hall,0104,MW,13:25 - 14:15,10,1900-01-01 15:30:00,1900-01-01 16:20:00
2838,2838,RELI, 123,Carolina Hall,0104,MW,13:25 - 14:15,14,1900-01-01 16:50:00,1900-01-01 17:40:00
1600,1600,GEOG, 437,Carolina Hall,0204,MWF,10:10 - 11:00,21,1900-01-01 10:10:00,1900-01-01 11:00:00
1582,1582,GEOG, 215,Carolina Hall,0204,MWF,11:15 - 12:05,21,1900-01-01 11:30:00,1900-01-01 12:20:00
831,831,COMM, 171,Carolina Hall,0204,MWF,12:20 - 13:10,25,1900-01-01 12:50:00,1900-01-01 13:40:00
1601,1601,GEOG, 451,Carolina Hall,0204,MWF,13:25 - 14:15,15,1900-01-01 14:10:00,1900-01-01 15:00:00
1603,1603,GEOG, 458,Carolina Hall,0204,MWF,14:30 - 15:20,8,1900-01-01 15:30:00,1900-01-01 16:20:00
2805,2805,RELI,  63,Carolina Hall,0204,MW,17:00 - 18:15,20,1900-01-01 17:00:00,1900-01-01 18:15:00
349,349,CHIN, 101,Carolina Hall,0213,MW,13:25 - 14:15,12,1900-01-01 13:25:00,1900-01-01 14:15:00
388,388,JAPN, 101,Carolina Hall,0213,MTuWTh,14:30 - 15:20,21,1900-01-01 14:45:00,1900-01-01 15:35:00
384,384,JAPN, 101,Carolina Hall,0213,MTuWTh,15:35 - 16:25,20,1900-01-01 16:05:00,1900-01-01 16:55:00
4,4,AAAD, 201,Carolina Hall,0220,MWF,08:00 - 08:50,32,1900-01-01 08:00:00,1900-01-01 08:50:00
1583,1583,GEOG, 225,Carolina Hall,0220,MWF,09:05 - 09:55,43,1900-01-01 09:20:00,1900-01-01 10:10:00
3261,3261,WGST, 225,Carolina Hall,0220,MWF,09:05 - 09:55,5,1900-01-01 10:40:00,1900-01-01 11:30:00
27,27,LGLA, 403,Carolina Hall,0220,MWF,10:10 - 11:00,8,1900-01-01 12:00:00,1900-01-01 12:50:00
1585,1585,GEOG, 237,Carolina Hall,0220,MWF,11:15 - 12:05,17,1900-01-01 13:20:00,1900-01-01 14:10:00
1586,1586,GEOG, 261,Carolina Hall,0220,MWF,13:25 - 14:15,22,1900-01-01 14:40:00,1900-01-01 15:30:00
1587,1587,GEOG, 266,Carolina Hall,0220,MWF,14:30 - 15:20,23,1900-01-01 16:00:00,1900-01-01 16:50:00
2428,2428,PLAN, 720,Carolina Hall,0322,W,08:00 - 08:50,3,1900-01-01 08:00:00,1900-01-01 08:50:00
3032,3032,SPAN, 203,Carolina Hall,0322,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
3070,3070,SPAN, 204,Carolina Hall,0322,MWF,11:15 - 12:05,17,1900-01-01 11:30:00,1900-01-01 12:20:00
2426,2426,PLAN, 720,Carolina Hall,0322,W,12:20 - 13:10,20,1900-01-01 12:50:00,1900-01-01 13:40:00
1593,1593,GEOG, 370,Carolina Hall,0322,W,13:25 - 14:15,15,1900-01-01 14:10:00,1900-01-01 15:00:00
1592,1592,GEOG, 370,Carolina Hall,0322,W,14:30 - 15:20,23,1900-01-01 15:30:00,1900-01-01 16:20:00
1608,1608,GEOG, 491,Carolina Hall,0322,W,15:35 - 16:25,3,1900-01-01 16:50:00,1900-01-01 17:40:00
2413,2413,PLAN, 491,Carolina Hall,0322,W,15:35 - 16:25,2,1900-01-01 18:10:00,1900-01-01 19:00:00
3862,3862,SPHS, 744,Carrington Hall,0208,MW,10:00 - 11:30,26,1900-01-01 10:00:00,1900-01-01 11:30:00
3847,3847,MEJO, 754,Carroll,0011,MW,08:00 - 09:15,5,1900-01-01 08:00:00,1900-01-01 09:15:00
3822,3822,MEJO, 570,Carroll,0011,MW,09:30 - 10:45,15,1900-01-01 09:45:00,1900-01-01 11:00:00
3807,3807,MEJO, 490,Carroll,0011,MW,11:00 - 12:15,32,1900-01-01 11:30:00,1900-01-01 12:45:00
3830,3830,MEJO, 625,Carroll,0011,MW,12:30 - 13:45,20,1900-01-01 13:15:00,1900-01-01 14:30:00
3773,3773,MEJO, 334,Carroll,0011,W,14:00 - 16:45,21,1900-01-01 15:00:00,1900-01-01 17:45:00
3801,3801,MEJO, 477,Carroll,0011,W,17:00 - 19:45,54,1900-01-01 18:15:00,1900-01-01 21:00:00
3823,3823,MEJO, 570,Carroll,0021,MW,11:00 - 12:15,18,1900-01-01 11:00:00,1900-01-01 12:15:00
3779,3779,MEJO, 371,Carroll,0021,MW,17:00 - 18:15,18,1900-01-01 17:00:00,1900-01-01 18:15:00
3729,3729,MEJO, 137,Carroll,0033,MW,09:30 - 10:45,39,1900-01-01 09:30:00,1900-01-01 10:45:00
3790,3790,MEJO, 424,Carroll,0033,MW,12:30 - 13:45,53,1900-01-01 12:30:00,1900-01-01 13:45:00
3786,3786,MEJO, 379,Carroll,0033,MW,14:00 - 15:15,34,1900-01-01 14:15:00,1900-01-01 15:30:00
3793,3793,MEJO, 441,Carroll,0033,MW,15:30 - 16:45,30,1900-01-01 16:00:00,1900-01-01 17:15:00
3760,3760,MEJO, 187,Carroll,0058,MW,10:00 - 11:45,20,1900-01-01 10:00:00,1900-01-01 11:45:00
3803,3803,MEJO, 487,Carroll,0058,MW,12:00 - 13:45,16,1900-01-01 12:15:00,1900-01-01 14:00:00
3808,3808,MEJO, 490,Carroll,0058,MW,14:00 - 15:15,15,1900-01-01 14:30:00,1900-01-01 15:45:00
3827,3827,MEJO, 585,Carroll,0059,MW,08:00 - 09:45,19,1900-01-01 08:00:00,1900-01-01 09:45:00
3802,3802,MEJO, 484,Carroll,0059,MW,10:00 - 11:45,17,1900-01-01 10:15:00,1900-01-01 12:00:00
3755,3755,MEJO, 180,Carroll,0059,MW,12:00 - 13:45,14,1900-01-01 12:30:00,1900-01-01 14:15:00
3829,3829,MEJO, 589,Carroll,0059,MW,14:00 - 15:45,15,1900-01-01 14:45:00,1900-01-01 16:30:00
3756,3756,MEJO, 182,Carroll,0059,MW,17:00 - 18:45,20,1900-01-01 17:00:00,1900-01-01 18:45:00
3759,3759,MEJO, 187,Carroll,0060,MW,08:00 - 09:45,15,1900-01-01 08:00:00,1900-01-01 09:45:00
3753,3753,MEJO, 180,Carroll,0060,MW,10:00 - 11:45,18,1900-01-01 10:15:00,1900-01-01 12:00:00
3754,3754,MEJO, 180,Carroll,0060,MW,12:00 - 13:45,19,1900-01-01 12:30:00,1900-01-01 14:15:00
3826,3826,MEJO, 582,Carroll,0060,MW,14:00 - 15:45,7,1900-01-01 14:45:00,1900-01-01 16:30:00
3757,3757,MEJO, 182,Carroll,0060,MW,16:00 - 17:45,20,1900-01-01 17:00:00,1900-01-01 18:45:00
3878,3878,BIOC, 107,Carroll,0111,MWF,09:05 - 09:55,121,1900-01-01 09:05:00,1900-01-01 09:55:00
2269,2269,PHIL, 160,Carroll,0111,MW,10:10 - 11:00,193,1900-01-01 10:25:00,1900-01-01 11:15:00
904,904,COMP, 411,Carroll,0111,MW,11:15 - 12:30,176,1900-01-01 11:45:00,1900-01-01 13:00:00
2783,2783,JWST, 103,Carroll,0111,MW,13:25 - 14:15,29,1900-01-01 13:30:00,1900-01-01 14:20:00
2808,2808,RELI, 103,Carroll,0111,MW,13:25 - 14:15,277,1900-01-01 14:50:00,1900-01-01 15:40:00
3712,3712,MEJO, 101,Carroll,0111,MW,16:40 - 17:55,287,1900-01-01 16:40:00,1900-01-01 17:55:00
3725,3725,MEJO, 121,Carroll,0132,MW,14:00 - 15:15,19,1900-01-01 14:00:00,1900-01-01 15:15:00
3789,3789,MEJO, 421,Carroll,0132,MW,15:30 - 16:45,19,1900-01-01 15:45:00,1900-01-01 17:00:00
3713,3713,MEJO, 121,Carroll,0132,MW,17:00 - 18:15,20,1900-01-01 17:30:00,1900-01-01 18:45:00
3814,3814,MEJO, 523,Carroll,0135,W,09:00 - 13:00,3,1900-01-01 09:00:00,1900-01-01 13:00:00
3737,3737,MEJO, 153,Carroll,0141,MW,08:00 - 10:30,15,1900-01-01 08:00:00,1900-01-01 10:30:00
3739,3739,MEJO, 153,Carroll,0141,MW,11:00 - 12:15,20,1900-01-01 11:00:00,1900-01-01 12:15:00
3740,3740,MEJO, 153,Carroll,0141,MW,12:30 - 13:45,20,1900-01-01 12:45:00,1900-01-01 14:00:00
3741,3741,MEJO, 153,Carroll,0141,MW,14:00 - 15:15,19,1900-01-01 14:30:00,1900-01-01 15:45:00
3742,3742,MEJO, 153,Carroll,0141,MW,15:30 - 16:45,19,1900-01-01 16:15:00,1900-01-01 17:30:00
3743,3743,MEJO, 153,Carroll,0141,MW,17:00 - 18:15,20,1900-01-01 18:00:00,1900-01-01 19:15:00
3751,3751,MEJO, 157,Carroll,0142,MW,08:00 - 10:15,17,1900-01-01 08:00:00,1900-01-01 10:15:00
3838,3838,MEJO, 701,Carroll,0142,MW,11:00 - 12:15,14,1900-01-01 11:00:00,1900-01-01 12:15:00
3752,3752,MEJO, 157,Carroll,0142,MW,12:30 - 14:45,19,1900-01-01 12:45:00,1900-01-01 15:00:00
3804,3804,MEJO, 489,Carroll,0142,MW,16:30 - 18:15,14,1900-01-01 16:30:00,1900-01-01 18:15:00
3795,3795,MEJO, 445,Carroll,0143,MW,08:00 - 09:15,24,1900-01-01 08:00:00,1900-01-01 09:15:00
3730,3730,MEJO, 137,Carroll,0143,MW,09:30 - 10:45,36,1900-01-01 09:45:00,1900-01-01 11:00:00
3732,3732,MEJO, 141,Carroll,0143,MW,11:00 - 12:15,48,1900-01-01 11:30:00,1900-01-01 12:45:00
3794,3794,MEJO, 441,Carroll,0143,MW,12:30 - 13:45,37,1900-01-01 13:15:00,1900-01-01 14:30:00
3787,3787,MEJO, 379,Carroll,0143,MW,14:00 - 15:15,32,1900-01-01 15:00:00,1900-01-01 16:15:00
3734,3734,MEJO, 141,Carroll,0143,MW,18:15 - 19:30,45,1900-01-01 18:15:00,1900-01-01 19:30:00
3765,3765,MEJO, 253,Carroll,0268,MW,09:30 - 10:45,17,1900-01-01 09:30:00,1900-01-01 10:45:00
3792,3792,MEJO, 426,Carroll,0268,W,12:30 - 13:45,9,1900-01-01 12:30:00,1900-01-01 13:45:00
3726,3726,MEJO, 121,Carroll,0268,MW,14:00 - 15:15,19,1900-01-01 14:15:00,1900-01-01 15:30:00
3714,3714,MEJO, 121,Carroll,0268,MW,17:00 - 18:15,20,1900-01-01 17:00:00,1900-01-01 18:15:00
3811,3811,MEJO, 490,Carroll,0283,MW,09:30 - 10:45,18,1900-01-01 09:30:00,1900-01-01 10:45:00
3835,3835,MEJO, 673,Carroll,0283,MW,11:00 - 12:15,20,1900-01-01 11:15:00,1900-01-01 12:30:00
3781,3781,MEJO, 372,Carroll,0283,MW,12:30 - 13:45,32,1900-01-01 13:00:00,1900-01-01 14:15:00
3816,3816,MEJO, 531,Carroll,0283,MW,14:00 - 15:15,20,1900-01-01 14:45:00,1900-01-01 16:00:00
3784,3784,MEJO, 379,Carroll,0283,MW,15:30 - 16:45,35,1900-01-01 16:30:00,1900-01-01 17:45:00
3809,3809,MEJO, 490,Carroll,0283,MW,17:00 - 18:15,33,1900-01-01 18:15:00,1900-01-01 19:30:00
3839,3839,MEJO, 703,Carroll,0338,W,12:30 - 15:15,11,1900-01-01 12:30:00,1900-01-01 15:15:00
3837,3837,MEJO, 691H,Carroll,0338,MW,15:30 - 16:45,6,1900-01-01 15:45:00,1900-01-01 17:00:00
3852,3852,MEJO, 826,Carroll,340A,W,08:00 - 09:15,0,1900-01-01 08:00:00,1900-01-01 09:15:00
3995,3995,HBEH, 826,Carroll,340A,W,08:00 - 09:15,0,1900-01-01 09:45:00,1900-01-01 11:00:00
3851,3851,MEJO, 825,Carroll,340A,W,09:30 - 12:15,4,1900-01-01 11:30:00,1900-01-01 14:15:00
3994,3994,HBEH, 825,Carroll,340A,W,09:30 - 12:15,3,1900-01-01 14:45:00,1900-01-01 17:30:00
3834,3834,MEJO, 671,Carroll,340A,MW,12:30 - 13:45,18,1900-01-01 18:00:00,1900-01-01 19:15:00
3849,3849,MEJO, 790,Carroll,340A,W,14:00 - 16:45,8,1900-01-01 19:45:00,1900-01-01 22:30:00
946,946,DRAM, 135,Center for Dramatic ,0103,MWF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
970,970,DRAM, 720,Center for Dramatic ,0103,WF,09:15 - 12:10,6,1900-01-01 09:20:00,1900-01-01 12:15:00
973,973,DRAM, 726,Center for Dramatic ,0103,MTuWThFSaS,13:00 - 18:00,6,1900-01-01 13:00:00,1900-01-01 18:00:00
945,945,DRAM, 135,Center for Dramatic ,0104,MWF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
933,933,DRAM,  79,Center for Dramatic ,0104,MW,11:15 - 12:30,25,1900-01-01 11:15:00,1900-01-01 12:30:00
957,957,DRAM, 281,Center for Dramatic ,0105,MWF,09:05 - 09:55,36,1900-01-01 09:05:00,1900-01-01 09:55:00
951,951,DRAM, 193,Center for Dramatic ,0125,MWF,19:00 - 19:50,33,1900-01-01 19:00:00,1900-01-01 19:50:00
969,969,DRAM, 650,Center for Dramatic ,0247,MWF,08:00 - 09:55,3,1900-01-01 08:00:00,1900-01-01 09:55:00
966,966,DRAM, 473,Center for Dramatic ,0247,W,10:05 - 12:10,3,1900-01-01 10:25:00,1900-01-01 12:30:00
977,977,DRAM, 790,Center for Dramatic ,0247,MTuWThF,13:00 - 17:00,2,1900-01-01 13:00:00,1900-01-01 17:00:00
978,978,DRAM, 792,Center for Dramatic ,0247,MTuWThF,13:00 - 17:00,3,1900-01-01 17:30:00,1900-01-01 21:30:00
987,987,DRAM, 992,Center for Dramatic ,0247,MTuWThF,13:00 - 17:00,2,1900-01-01 22:00:00,1900-01-02 02:00:00
950,950,DRAM, 192,Center for Dramatic ,0247,MWF,13:25 - 15:15,11,1900-01-02 02:30:00,1900-01-02 04:20:00
243,243,ARTH, 155,Chapman Hall,0125,MW,09:05 - 09:55,65,1900-01-01 09:05:00,1900-01-01 09:55:00
713,713,CHEM, 481,Chapman Hall,0125,MWF,10:10 - 11:00,71,1900-01-01 10:25:00,1900-01-01 11:15:00
712,712,CHEM, 480,Chapman Hall,0125,MWF,11:15 - 12:05,89,1900-01-01 11:45:00,1900-01-01 12:35:00
